File;Result
SP_HUMAN/SP_SLY/gameloge6d1060b-ebd9-445e-84aa-73f058530597.csv;1
SP_HUMAN/SP_SLY/gamelogc3f2b69e-ca72-465a-a29e-17d0cd95ba30.csv;1
SP_HUMAN/SP_SLY/gamelog0e92a1e4-bdeb-464a-9989-b1dd0ccb5305.csv;-1
SP_HUMAN/SP_SLY/gamelog2a6db7e8-f69c-42b9-85a9-b669a5419212.csv;1
SP_HUMAN/SP_SLY/gamelogcfc3014f-53cb-4d43-9a6a-f513aa81c35b.csv;1
SP_HUMAN/SP_SLY/gamelog1e8017ae-f674-41af-b3eb-95130daa25e6.csv;-1
SP_HUMAN/SP_SLY/gamelogc370644a-83dd-41e8-90c2-fb8a15fee670.csv;1
SP_HUMAN/SP_SLY/gamelogc703318b-01c8-4a3f-a8b0-164548cb37d2.csv;1
SP_HUMAN/SP_SLY/gameloga4898388-5476-43a6-99be-42f989275b64.csv;-1
SP_HUMAN/SP_SLY/gamelog59fe12bd-aef5-4f5b-9e2f-82323ab87d7a.csv;1
SP_HUMAN/SP_SLY/gamelog7a65a679-b4fa-487b-910d-cad89fbb85d3.csv;-1
SP_HUMAN/SP_SLY/gamelog21df3d2a-94b5-4608-b212-14b2e055537d.csv;1
SP_HUMAN/SP_SLY/gamelog30e166c2-b42a-465d-9f26-ff3acbcb53c6.csv;1
SP_HUMAN/SP_SLY/gamelog9bc27922-cd9e-4fa7-b802-be6df32d3724.csv;-1
SP_HUMAN/SP_SLY/gamelog729d8dfe-fc1f-4d66-a312-2a413477265b.csv;1
SP_HUMAN/SP_SLY/gamelog638b4160-33f1-48f8-b35c-84a9db750e90.csv;1
SP_HUMAN/SP_SLY/gamelog7639afb5-850f-4a20-ba75-c99dafbd17a6.csv;1
SP_HUMAN/SP_SLY/gamelogaa725161-927a-4edd-b827-98d0e8a4e0ed.csv;1
SP_HUMAN/SP_SLY/gamelog5fd69952-7335-4e21-84a1-6a0a5d803b7e.csv;-1
SP_HUMAN/SP_SLY/gamelogfa4ff52c-c4a0-46ac-9c79-a928979312aa.csv;-1
SP_HUMAN/SP_SLY/gamelog43ae89e5-43a7-4eeb-81c2-9ce5457823e0.csv;1
SP_HUMAN/SP_SLY/gamelog6631a0a4-1020-4928-9b3d-118c3c4a2127.csv;-1
SP_HUMAN/SP_SLY/gamelog8f5b49be-17cc-41e0-bfe2-bdb2da05d975.csv;-1
SP_HUMAN/SP_SLY/gamelog9f7bed53-6457-4a0d-8653-803574ea9558.csv;1
SP_HUMAN/SP_SLY/gamelog068f11ae-169a-4794-b34b-296f7247f8df.csv;1
SP_HUMAN/SP_SLY/gamelogec00da16-3c2e-4164-9ee1-a89bdebe8ea2.csv;1
SP_HUMAN/SP_SLY/gamelog9930115d-1321-4a7a-a096-e602cf2d03da.csv;1
SP_HUMAN/SP_SLY/gamelog8dbaec22-8a80-49c6-8069-a97798c336be.csv;-1
SP_HUMAN/SP_SLY/gamelog799e215e-2434-42a3-8a96-6179bfca4d71.csv;1
SP_HUMAN/SP_SLY/gamelog0add9fbf-07d3-49ea-95df-65dce587304f.csv;-1
SP_HUMAN/SP_SLY/gamelog8513478f-598a-4d28-99c4-e07549fe5238.csv;1
SP_HUMAN/SP_SLY/gamelogdf56fc32-a919-4e5a-8055-fafc81def3ee.csv;1
SP_HUMAN/SP_SLY/gamelog66530334-1035-4e7d-b935-3b6cbf194572.csv;1
SP_HUMAN/SP_SLY/gamelog557bc945-2891-4e99-ae75-7fb396ef8fd0.csv;1
SP_HUMAN/SP_SLY/gamelogdafd38c2-98b3-47ba-a139-1777673e0bd3.csv;-1
SP_HUMAN/SP_SLY/gamelog34b74672-7937-4a93-a8eb-c5694f8e7a69.csv;-1
SP_HUMAN/SP_SLY/gamelog5d9576ad-f3f6-4ed5-a9c9-4afb95827895.csv;1
SP_HUMAN/SP_SLY/gamelogd42781fc-c657-4791-b78b-4fce886bb9ed.csv;-1
SP_HUMAN/SP_SLY/gamelog0bfe5642-d7fc-4cfe-8eb6-7950b966451e.csv;-1
SP_HUMAN/SP_SLY/gamelog445bbfff-1554-4fb9-9781-c8873de3da53.csv;1
SP_HUMAN/SP_SLY/gamelog91ea55b4-98f1-4fcd-83a5-175557fcf37e.csv;1
SP_HUMAN/SP_SLY/gamelogba1812e7-e414-4b6c-9273-9cd0e61c7681.csv;1
SP_HUMAN/SP_SLY/gamelog4c1dfb07-e020-4d97-8f0f-a273eaf06ba8.csv;-1
SP_HUMAN/SP_SLY/gamelogcd601be7-08c6-4135-878a-16ba7a2e365d.csv;1
SP_HUMAN/SP_SLY/gamelog2f6ee964-9d99-42f4-a40f-5b139ce2fb7b.csv;1
SP_HUMAN/SP_SLY/gamelog46d5800a-3ebd-4adb-a268-6b6bfe3b65a8.csv;1
SP_HUMAN/SP_SLY/gamelog9bb2d115-ef4e-415b-81b6-7e65ba432cd0.csv;-1
SP_HUMAN/SP_FULVER/gameloga06d6066-cb84-4065-bf79-f8abd4ffbea8.csv;1
SP_HUMAN/SP_FULVER/gameloge557b4c0-9d11-49e3-bff4-6abec1cefbb7.csv;-1
SP_HUMAN/SP_FULVER/gameloga140bad4-4279-42e8-a628-14056a8e609d.csv;1
SP_HUMAN/SP_FULVER/gameloge1326177-b946-4d98-a703-b144915ba456.csv;-1
SP_HUMAN/SP_FULVER/gamelogb0a01ca5-9fd3-435e-9cda-550c90752893.csv;-1
SP_HUMAN/SP_FULVER/gamelog3767504a-8454-4e45-80ac-d26aff3eab14.csv;1
SP_HUMAN/SP_FULVER/gamelog21edf172-b4ad-4cce-81a2-f39f9872baf7.csv;1
SP_HUMAN/SP_FULVER/gamelog019056bf-2ba6-474d-af82-f7c2d2e934d4.csv;1
SP_HUMAN/SP_FULVER/gameloge7965740-8d97-4a30-b6e0-5870b8ca916a.csv;-1
SP_HUMAN/SP_FULVER/gamelog73e36a66-3f31-48b0-ab8b-45696c6e6979.csv;1
SP_HUMAN/SP_FULVER/gameloge1437bac-a28e-4e90-9fcb-2d84afbb37ba.csv;1
SP_HUMAN/SP_FULVER/gamelog29fb2962-3467-4266-9bc7-2de98829046b.csv;1
SP_HUMAN/SP_FULVER/gamelog39841fad-8602-4c06-a02c-08646afd7966.csv;1
SP_HUMAN/SP_FULVER/gamelogdd444d59-b556-449c-9272-d0b6f3c335a1.csv;1
SP_HUMAN/SP_FULVER/gamelog23b48c4b-3782-49b0-ab45-a81a87aee64e.csv;1
SP_HUMAN/SP_FULVER/gamelog8b2548b5-57c9-41d1-8a2a-9ea246b08a73.csv;1
SP_HUMAN/SP_FULVER/gamelogbc426292-4c3b-46a7-b927-2e712432da09.csv;1
SP_HUMAN/SP_FULVER/gameloga204fd81-c90d-4128-93a6-c2bf17dec4d2.csv;1
SP_HUMAN/SP_FULVER/gamelogb6920320-a21c-489c-a442-2d5f3100d40a.csv;1
SP_HUMAN/SP_FULVER/gamelog44689955-f9c6-409d-bf8f-7282317f9681.csv;1
SP_HUMAN/SP_FULVER/gamelog05625918-ef31-476c-b585-836fc0328107.csv;1
SP_HUMAN/SP_FULVER/gamelog688df6d5-9b7e-4fc0-a8e0-d777fbf1940c.csv;1
SP_HUMAN/SP_FULVER/gamelog07e72512-8249-4470-a829-fefea5c09572.csv;1
SP_HUMAN/SP_FULVER/gamelogeec0709b-52c6-4207-9f09-45a84f16ac49.csv;-1
SP_HUMAN/SP_FULVER/gamelog235a772b-fa51-472f-ba31-7c0c6338e2d1.csv;-1
SP_HUMAN/SP_FULVER/gamelog71bf9825-01a1-4306-a955-ee3cde895226.csv;1
SP_HUMAN/SP_FULVER/gamelogcb62afd2-bb98-47b5-8cf7-c556c57cb031.csv;1
SP_HUMAN/SP_FULVER/gamelog29b7c83e-0903-4e68-85ac-7d7be5174444.csv;-1
SP_HUMAN/SP_FULVER/gamelog9a12659c-f54f-4626-8c1a-a126005f6cb1.csv;-1
SP_HUMAN/SP_FULVER/gamelog17342233-3e04-43fe-9bfa-84b743a8a411.csv;-1
SP_HUMAN/SP_FULVER/gamelog119a4a5f-f053-4967-9147-c67039dee25c.csv;1
SP_HUMAN/SP_FULVER/gamelog7406bcba-9553-4c84-b4bc-80c486984197.csv;-1
SP_HUMAN/SP_FULVER/gamelog801b29a3-36f1-4940-bda0-43512f411032.csv;1
SP_HUMAN/SP_FULVER/gamelogcbb91ed2-3298-4e2e-863e-1ac4469495a7.csv;1
SP_HUMAN/SP_FULVER/gamelog707503bf-de2d-43e7-b326-25323677f2ce.csv;1
SP_HUMAN/SP_FULVER/gamelog19698b21-4c00-4c0b-a144-c0ab34e03945.csv;-1
SP_HUMAN/SP_FULVER/gamelog9f0b4ac0-bf96-452f-ae1f-b5e75b30865f.csv;-1
SP_HUMAN/SP_FULVER/gamelog8851d1a9-042f-4ef3-a189-5814bc34130a.csv;1
SP_HUMAN/SP_FULVER/gamelog2415d4a9-915d-400e-8fd8-8f84d75d37a2.csv;1
SP_HUMAN/SP_FULVER/gamelog3eedc9a6-6ce2-4616-99c2-01be038cecce.csv;-1
SP_HUMAN/SP_FULVER/gamelog581848ea-2022-44b3-ab1f-2516866038c5.csv;1
SP_HUMAN/SP_FULVER/gamelog7300e123-e6fa-4449-8a14-f808506486f6.csv;-1
SP_HUMAN/SP_FULVER/gamelogff93cf01-3d4c-41fb-9581-4fcb4bee5f44.csv;1
SP_HUMAN/SP_FULVER/gamelog8d49daf7-d157-45c2-9a04-0ee24d02a806.csv;-1
SP_HUMAN/SP_FULVER/gamelog4614e9a7-4de5-4e88-9a04-00da9ee027b4.csv;1
SP_HUMAN/SP_FULVER/gamelogf1ea3ba1-c852-42ee-8b7e-020f169379d7.csv;1
SP_HUMAN/SP_FULVER/gamelogc9517955-aafe-4fc9-9a07-39047b94b7b2.csv;-1
SP_HUMAN/SP_FULVER/gamelogb44fc1a7-5bc0-4a89-b6ff-676551a6e3c1.csv;1
SP_HUMAN/SP_FULVER/gamelog2ce5c429-032e-4047-817f-5f1e6b1690c5.csv;1
SP_HUMAN/SP_FULVER/gameloga840452c-1dcf-4314-9b47-3676a8379ac4.csv;1
SP_HUMAN/SP_FULVER/gamelogaff9464d-83b1-4543-ab28-768f9db4c230.csv;1
SP_HUMAN/SP_FULVER/gamelogd680b2a1-ebee-4c0c-8c1e-f57087ae0aca.csv;1
SP_HUMAN/SP_FULVER/gamelogf6f08f57-b680-4011-a37a-f3bcd5384043.csv;-1
SP_HUMAN/SP_FULVER/gamelogf4ee8bda-3cb1-4f1e-8c91-84767ab08755.csv;1
SP_HUMAN/SP_FULVER/gamelogd83c742a-41e7-406c-944b-3969881bd2d8.csv;1
SP_HUMAN/SP_FULVER/gamelogbd3ceac9-b813-48b2-8f51-3b14aa7462e0.csv;1
SP_HUMAN/SP_FULVER/gamelog36db186b-65c4-4845-999e-4c339d37dfaf.csv;1
SP_HUMAN/SP_FULVER/gamelogd54a581a-f273-4498-9944-258d15bfcc37.csv;1
SP_HUMAN/SP_FULVER/gamelog8e37f691-d55d-4560-bea9-988e1ab1a73f.csv;-1
SP_HUMAN/SP_FULVER/gamelogb13ea329-2f10-4676-a890-a58a4ed34ea2.csv;-1
SP_HUMAN/SP_FULVER/gamelog4d80de02-7dad-409c-a331-257e9dd78b01.csv;1
SP_HUMAN/SP_FULVER/gamelog06184c27-b819-42c1-a61b-edc8c8a4fec6.csv;1
SP_HUMAN/SP_FULVER/gamelogdb3a00a0-4812-4708-bd2c-4f8900cb9afb.csv;1
SP_HUMAN/SP_FULVER/gamelog7786e271-1b01-4c21-b744-69c81d67433d.csv;1
SP_HUMAN/SP_FULVER/gamelog69f45c7b-ccb2-4c31-b316-2d5c5049dc49.csv;1
SP_HUMAN/SP_FULVER/gamelogd0fce5fc-90b0-44eb-ad9d-94ad5b3ce53f.csv;1
SP_HUMAN/SP_FULVER/gamelog7fbd4e0a-d71b-4700-9952-dd36f8637f48.csv;-1
SP_HUMAN/SP_FULVER/gamelogb98cc55c-89e2-427c-aeb3-163770c34d73.csv;1
SP_HUMAN/SP_FULVER/gamelog57a21f7d-116e-4bf6-97a7-6febaeac0382.csv;1
SP_HUMAN/SP_FULVER/gamelogcd9f6dfc-f93b-457f-8980-bc25e4840c24.csv;-1
SP_EAXAW/SP_REPLICON/gamelog8e41802e-f0b1-4968-ad43-3e4a326f8c61.csv;1
SP_EAXAW/SP_REPLICON/gamelog967325bf-b8b9-4f7f-9770-a2243e783a2c.csv;1
SP_EAXAW/SP_REPLICON/gamelog0d62ace6-9fe7-4af3-add4-91a5d1b23161.csv;0
SP_EAXAW/SP_REPLICON/gamelog0642074e-870e-4bf6-b28f-041fbdebb762.csv;-1
SP_EAXAW/SP_REPLICON/gamelog50123aa2-43d9-4070-a632-37203727eb43.csv;-1
SP_EAXAW/SP_REPLICON/gamelogfa2dc4f1-dbbe-43f6-83c3-678bc23f5506.csv;1
SP_EAXAW/SP_REPLICON/gamelogf8bb8e12-a43e-4096-bd5b-48c827c1df6f.csv;1
SP_EAXAW/SP_REPLICON/gamelogdade1809-5a80-4809-a948-98971f0c3788.csv;1
SP_EAXAW/SP_REPLICON/gamelogec882235-d690-43cf-a26e-d5b3318bc625.csv;-1
SP_EAXAW/SP_REPLICON/gamelogddc7e5ff-ba72-4e47-9ce8-91f4902139d7.csv;-1
SP_EAXAW/SP_REPLICON/gamelog5431b5de-f466-4db7-83b1-41004d9b4f2f.csv;1
SP_EAXAW/SP_REPLICON/gamelogb74498fa-f227-4d42-980e-3f42231d6cda.csv;1
SP_EAXAW/SP_REPLICON/gamelog58d1f565-1a49-4d30-b9ec-4f300b187d91.csv;-1
SP_EAXAW/SP_REPLICON/gamelog2d83ddd0-40bf-44e5-8813-c1b1f38f29e8.csv;1
SP_EAXAW/SP_REPLICON/gamelogfd8a56b1-b8ec-44c6-934a-8ecdce3fbbff.csv;1
SP_EAXAW/SP_REPLICON/gamelog8c0b82ac-6480-4198-a41a-054adb115ae3.csv;1
SP_EAXAW/SP_REPLICON/gamelogcfaec19d-3c5e-4b93-bf17-75233228782e.csv;-1
SP_EAXAW/SP_REPLICON/gamelog6266d3b4-05da-4bd7-bfa1-a9a84737836e.csv;-1
SP_EAXAW/SP_REPLICON/gamelog51405b9e-a202-40cf-9bd4-fd5cc113fb23.csv;1
SP_EAXAW/SP_REPLICON/gamelogd6749d48-31b2-48c5-b1ee-3e1040e05f04.csv;-1
SP_EAXAW/SP_REPLICON/gamelog77b3ea9a-576b-4663-9a7d-b2edfa1aa3ce.csv;-1
SP_EAXAW/SP_REPLICON/gamelogbd14a11e-c668-4e50-9898-3a7a5791bc1e.csv;-1
SP_EAXAW/SP_REPLICON/gamelogf1be3be0-4521-45fd-a52f-a75c053a67ff.csv;1
SP_EAXAW/SP_REPLICON/gamelogc7c2b870-3cfd-4085-adb3-f751206e2227.csv;-1
SP_EAXAW/SP_REPLICON/gamelog344ad821-5e0e-43b5-a34c-386d49a3e2fa.csv;-1
SP_EAXAW/SP_REPLICON/gamelog80984b56-f548-4c34-8525-41054491b6f0.csv;-1
SP_EAXAW/SP_REPLICON/gamelog7ad37c71-4a5c-455d-b97b-564832fa2c28.csv;1
SP_EAXAW/SP_REPLICON/gameloge3266dbb-dc6c-4af6-a473-73b1dcf21a29.csv;1
SP_EAXAW/SP_REPLICON/gamelogb9013384-14b0-4893-9955-3b642d08dafc.csv;1
SP_EAXAW/SP_REPLICON/gamelogf1e9bfc6-a999-4375-a0ec-ac50340ee170.csv;1
SP_EAXAW/SP_REPLICON/gamelogb440c880-087e-4fb7-8160-b0944f7a8d60.csv;1
SP_EAXAW/SP_REPLICON/gameloga1d2cf2c-a881-4d21-ac29-b812d6d37fd4.csv;-1
SP_EAXAW/SP_REPLICON/gamelog82733b68-b5b2-4759-b9aa-53b745da57f9.csv;1
SP_EAXAW/SP_REPLICON/gamelogc21a2c8d-5783-4f53-ab83-3d91765e45f6.csv;-1
SP_EAXAW/SP_REPLICON/gamelog1b267196-49fc-49ca-b203-22e53a859ce5.csv;1
SP_EAXAW/SP_REPLICON/gamelog5cc35444-6d87-4918-8c83-7269e01f5791.csv;1
SP_EAXAW/SP_REPLICON/gamelog96998013-ce08-44ee-8470-a415e35a2da7.csv;1
SP_EAXAW/SP_REPLICON/gamelog7f9cbe94-5ea8-4e4c-b40d-c1d3c43a28bb.csv;1
SP_EAXAW/SP_REPLICON/gamelog7d7f186d-e07c-4478-82d3-841b96185b24.csv;-1
SP_EAXAW/SP_REPLICON/gamelog310a560d-f4d1-4714-b6a0-08177c6487b4.csv;1
SP_EAXAW/SP_REPLICON/gamelog7c0459e5-54f6-48e7-b37b-e489bda6bedf.csv;-1
SP_EAXAW/SP_REPLICON/gamelog64e01737-92ab-402b-8b7b-f78923e313bb.csv;-1
SP_EAXAW/SP_REPLICON/gamelog39b862d3-f5a2-40b6-875b-696a98bd69a1.csv;-1
SP_EAXAW/SP_REPLICON/gamelog6bf8a39d-fd2f-450e-8d65-7b29c82a5439.csv;-1
SP_EAXAW/SP_REPLICON/gamelog6e25c4dd-cc75-4427-ba8d-37356eb58ea9.csv;-1
SP_EAXAW/SP_REPLICON/gamelog3e89bcdd-7437-4b6f-bfeb-f4c0e114c198.csv;1
SP_EAXAW/SP_REPLICON/gamelogfbcfc062-e05c-4087-95b7-e4417b04e205.csv;1
SP_EAXAW/SP_REPLICON/gameloge550c272-d37f-46ca-9d91-2ac308466cbc.csv;1
SP_EAXAW/SP_REPLICON/gamelog8e636354-0623-487f-b6c0-7c97b25e4ebe.csv;1
SP_EAXAW/SP_REPLICON/gamelogf4efab06-81cf-41e4-ac57-b5e8f209b5e3.csv;1
SP_EAXAW/SP_REPLICON/gamelog7ec7f6dd-ed98-4ea8-846e-bc715f95e02f.csv;-1
SP_EAXAW/SP_REPLICON/gamelog3447473c-3d53-4daf-a54c-37f21be60b7d.csv;1
SP_EAXAW/SP_REPLICON/gamelog7bcee7a6-e1db-428f-bab3-fb65f4a63e8b.csv;1
SP_EAXAW/SP_REPLICON/gamelog48cace7a-d33f-4071-bbdb-23f6b3cdbcd0.csv;-1
SP_EAXAW/SP_REPLICON/gamelogcd52b2b5-8ca8-4761-b589-b6773b8e7809.csv;-1
SP_EAXAW/SP_REPLICON/gamelogae0c45ea-c718-4dbe-8af6-20c6127c8715.csv;1
SP_EAXAW/SP_REPLICON/gamelog4930d847-e82c-4226-83e1-c29bd214d00b.csv;1
SP_EAXAW/SP_REPLICON/gamelog27688f92-031d-4da6-bfc7-7e1ea24df995.csv;-1
SP_EAXAW/SP_REPLICON/gamelogf2566278-3803-4190-9610-a987b145ed22.csv;-1
SP_EAXAW/SP_REPLICON/gamelogf1bdf28b-16c3-4bc2-b22f-e60a936b1d16.csv;-1
SP_EAXAW/SP_REPLICON/gamelog5b9afbc9-5fab-4b48-ba7b-6456ef920548.csv;-1
SP_EAXAW/SP_REPLICON/gamelog7002c5c0-0044-4256-b13f-57e1aa23b9a6.csv;1
SP_EAXAW/SP_REPLICON/gamelog1590e07d-0263-4337-a1fc-adb9e1d0d626.csv;1
SP_EAXAW/SP_REPLICON/gamelog74663610-659c-47c8-b23f-8a6c020dc7b7.csv;1
SP_EAXAW/SP_REPLICON/gamelog304c5aa7-9675-4052-ba1a-1bb7d0aa6d6f.csv;-1
SP_EAXAW/SP_REPLICON/gamelogbe052fbc-6d83-4d4b-871d-fa4682ab4439.csv;1
SP_EAXAW/SP_REPLICON/gamelogcb9682b6-e672-426a-b328-559c945fe002.csv;1
SP_EAXAW/SP_REPLICON/gamelog4d53a10f-91e8-4ae1-8bf2-a0dfe4c824c4.csv;-1
SP_EAXAW/SP_REPLICON/gameloga772e5ed-bdf2-478b-80f3-16ee98645357.csv;-1
SP_EAXAW/SP_REPLICON/gamelogce0636f4-9851-4319-b789-38021b4fa728.csv;1
SP_EAXAW/SP_CHATO/gamelog76812458-cf4a-4921-a63f-b11d7393c2f1.csv;1
SP_EAXAW/SP_CHATO/gamelog8f95907b-4b67-4873-835d-9881049b9add.csv;1
SP_EAXAW/SP_CHATO/gameloged855f34-cd4b-498e-9011-1c5723c0fde3.csv;-1
SP_EAXAW/SP_CHATO/gamelog1f485f28-c949-4b9f-9516-556cf508e793.csv;-1
SP_EAXAW/SP_CHATO/gamelog50166bc5-3046-4f03-a3da-787d508628af.csv;-1
SP_EAXAW/SP_CHATO/gamelog57c2ba05-bb88-4ce8-9353-538b08e914ea.csv;1
SP_EAXAW/SP_CHATO/gamelogc5b92b2c-c63b-476e-90d8-7e1de31ff3f3.csv;1
SP_EAXAW/SP_CHATO/gamelog54494876-773b-40b4-9939-30ce89a53056.csv;1
SP_EAXAW/SP_CHATO/gamelog6f390df7-6fdd-4354-810e-172bc3dd57c8.csv;1
SP_EAXAW/SP_CHATO/gamelog9db4617b-dfee-406f-b918-6ea0813cbe62.csv;-1
SP_EAXAW/SP_CHATO/gamelog36a2651c-c4ea-42cc-9d38-77e68359456e.csv;-1
SP_EAXAW/SP_CHATO/gamelogef642562-6fd4-4bec-89f6-ed5e55fb2ada.csv;-1
SP_EAXAW/SP_CHATO/gamelog314fad81-8a42-451f-beef-58eaa35ee23b.csv;1
SP_EAXAW/SP_CHATO/gamelog4c5dc7bd-4d2e-42a1-8779-03664ed24e9c.csv;1
SP_EAXAW/SP_CHATO/gamelog9c440af4-2cf7-4f0e-a689-c127b78299e5.csv;-1
SP_EAXAW/SP_CHATO/gamelog9853f50a-6e44-48cc-9192-37777248f1b8.csv;1
SP_EAXAW/SP_CHATO/gamelog12621fea-fd99-48b2-afd9-b6f03736a3bf.csv;1
SP_EAXAW/SP_CHATO/gameloge8a09cec-adfa-4b09-ad8a-64eb692d7203.csv;-1
SP_EAXAW/SP_CHATO/gamelog23d54b4c-fb02-48d2-8c56-501e43cd7ad7.csv;1
SP_EAXAW/SP_CHATO/gamelog6a8b7b6a-1d98-460b-be57-5da9a543c9cc.csv;1
SP_EAXAW/SP_CHATO/gamelogbc190917-6299-41a9-a87e-2c6ccc22431a.csv;-1
SP_EAXAW/SP_CHATO/gamelog1dc45100-b42d-4f69-9fa8-5611c12573e9.csv;1
SP_EAXAW/SP_CHATO/gamelog9828c1e4-f18e-403f-bb29-5faf142ba4e1.csv;1
SP_EAXAW/SP_CHATO/gameloga492b607-71c9-40e1-bb88-eaa61d7cd1aa.csv;1
SP_EAXAW/SP_CHATO/gamelogaa4c8846-2e6f-4ba2-bfc3-fbc9dac9be76.csv;1
SP_EAXAW/SP_CHATO/gameloga31feede-1aa7-4e6b-8da8-1f9fa32b9795.csv;1
SP_EAXAW/SP_CHATO/gamelogc4e9f88f-8974-4b4b-97a7-ba5c41c78ecb.csv;1
SP_EAXAW/SP_CHATO/gamelogc6ec918d-d6fb-4d29-b3a8-5e487fed21dd.csv;-1
SP_EAXAW/SP_CHATO/gamelogd4fe412a-20f8-49e8-8dc5-f835ae141743.csv;1
SP_EAXAW/SP_CHATO/gameloge70654e1-f426-48f2-892a-5b99ae369749.csv;1
SP_EAXAW/SP_CHATO/gamelogf35c2aa4-9537-479e-a619-67195c75a89c.csv;-1
SP_EAXAW/SP_CHATO/gamelogc8c4aa06-ea4c-4553-9325-00f695939c95.csv;1
SP_EAXAW/SP_CHATO/gamelog3c53797d-7c0e-4bc7-adeb-d1d54ac34163.csv;-1
SP_EAXAW/SP_CHATO/gamelogf7a2c909-45be-4645-b54e-eee9c99e2cb0.csv;-1
SP_EAXAW/SP_CHATO/gamelogace9109c-4451-4812-8204-b8acad0ee646.csv;1
SP_EAXAW/SP_CHATO/gamelogce5c08ed-531e-4c4c-8429-1a1ae929375a.csv;-1
SP_EAXAW/SP_CHATO/gamelog5bd29e9d-64f9-4900-bc95-a660edf87801.csv;-1
SP_EAXAW/SP_CHATO/gamelog777af12d-5536-43e3-86a6-59f0fe0212e0.csv;-1
SP_EAXAW/SP_CHATO/gamelog91419084-2b88-4633-9e36-bd98dff2a79e.csv;-1
SP_EAXAW/SP_CHATO/gamelog05bb4b5d-f506-4715-9f3f-6095c278922e.csv;-1
SP_EAXAW/SP_CHATO/gamelog2bc5d401-df9d-43d9-ad90-6e8bce4eea3f.csv;-1
SP_EAXAW/SP_CHATO/gamelog57b1e446-230a-48e7-a872-4a8b8f6d095c.csv;1
SP_EAXAW/SP_CHATO/gamelogfb5a8b0a-f514-4780-81fd-c9472753405e.csv;-1
SP_EAXAW/SP_CHATO/gamelog78b4eb0d-41f8-4115-bc03-393795993510.csv;-1
SP_EAXAW/SP_CHATO/gamelogd426b411-2cd8-4874-a177-c537eb52236a.csv;-1
SP_EAXAW/SP_CHATO/gamelog427064ab-4a33-47b6-bf9e-0727b9300ee1.csv;1
SP_EAXAW/SP_CHATO/gamelog34a5d32f-90a5-4a11-bd34-109769e62608.csv;-1
SP_EAXAW/SP_CHATO/gameloge2f63c8c-1789-400d-a35b-0d56f18bee5a.csv;1
SP_EAXAW/SP_CHATO/gamelog07e87b86-1236-4ee9-a75b-562ebc40d3b5.csv;-1
SP_EAXAW/SP_CHATO/gamelogff4dd8a3-a74f-4083-9a1d-d5d50c2341ba.csv;1
SP_EAXAW/SP_CHATO/gamelog20d926ed-6dd9-42b1-b2ec-be7d169ee0b2.csv;-1
SP_EAXAW/SP_CHATO/gamelogf966bfca-94d4-4c16-a13e-fa876f05536e.csv;-1
SP_EAXAW/SP_CHATO/gamelog5c7ac673-6652-429b-bb7f-9ddfedac4464.csv;1
SP_EAXAW/SP_CHATO/gamelog0b1222c7-75da-435a-a5ee-2706ab513369.csv;1
SP_EAXAW/SP_CHATO/gamelogd829739f-88a0-4c6c-91d4-08e4970871c2.csv;-1
SP_EAXAW/SP_CHATO/gamelog77bbeffd-993b-4e37-a1a4-b42e3e99ef4f.csv;1
SP_EAXAW/SP_CHATO/gamelogfe2810c5-98e4-4a39-bc72-f11d2268943e.csv;1
SP_EAXAW/SP_CHATO/gamelog44017f88-a8a2-403a-8ae0-3426273cbcea.csv;1
SP_EAXAW/SP_CHATO/gamelog6f1ce8d1-6838-4110-b8a7-e3df09b92f6e.csv;1
SP_EAXAW/SP_CHATO/gamelog8a1d71cf-fac1-4fd9-8c60-88f6b4ab1cf6.csv;-1
SP_EAXAW/SP_CHATO/gamelogacc9e561-d676-4c99-acf6-a1f26a652a68.csv;1
SP_EAXAW/SP_CHATO/gamelog7e557d8a-f4e4-4c52-80b7-7f2d32da2c89.csv;1
SP_EAXAW/SP_CHATO/gamelogaa6bc60e-a581-46a8-8cf3-e282fd418fd4.csv;-1
SP_EAXAW/SP_CHATO/gamelog84696142-589b-4a2e-8a58-5f91d880f72d.csv;1
SP_EAXAW/SP_CHATO/gameloga40a2b0b-679b-499b-bafa-9dc2141d952e.csv;1
SP_EAXAW/SP_CHATO/gamelog2b0b0745-08b6-4f65-987b-ba54a9d983cb.csv;-1
SP_EAXAW/SP_CHATO/gamelog8f1504bd-dbd1-40d9-b632-7f159b788938.csv;1
SP_EAXAW/SP_CHATO/gamelog20397429-c40b-4e2c-9220-6a5fe0dac449.csv;-1
SP_EAXAW/SP_CHATO/gamelog660fae0d-bab6-4108-9e54-d8bd10d1a47c.csv;-1
SP_EAXAW/SP_CHATO/gamelogee71f4f5-8fd0-4657-a9f0-7827418bed4e.csv;1
SP_EAXAW/SP_HUMAN/gamelogad81c1cf-b021-46b0-b928-165f49ed9593.csv;-1
SP_EAXAW/SP_HUMAN/gamelog6355be9e-94d6-475d-8a7f-5bd8b89b355d.csv;-1
SP_EAXAW/SP_HUMAN/gamelogb1dab11a-de1f-45ca-b3dd-d786e4abe6b3.csv;1
SP_EAXAW/SP_HUMAN/gamelog7ee225a0-fb24-4474-8010-535ce9662c16.csv;-1
SP_EAXAW/SP_HUMAN/gamelog2d8d7567-bc2b-482a-a37a-187ac9c58265.csv;1
